customer_id,predicted_probability,predicted_band,predicted_score,behavioral_risk_score,composite_score,hard_alert,iforest_anomaly_score,top_shap_driver_1,top_shap_driver_2,top_shap_driver_3,actual_label
C101253,0.0444,Routine,0.4144,0,8,False,0.493413,log_annual_income,fraction_weekend_activity,mean_tx_amount,-1
C101613,0.0444,Routine,0.4386,0,8,False,0.421152,log_annual_income,log_total_outflow,max_tx_amount,-1
C101286,0.0444,Routine,0.4175,1,9,False,0.403338,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101654,0.0444,Routine,0.5615,1,15,False,0.519832,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C101653,0.0444,Routine,0.4956,1,8,False,0.403762,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101172,0.0444,Routine,0.3605,0,8,False,0.379715,log_annual_income,std_tx_amount,log_total_outflow,-1
C101157,0.0444,Routine,0.487,1,9,False,0.461589,log_annual_income,fraction_night_activity,mean_merchant_chargeback,-1
C101294,0.0444,Routine,0.4585,1,3,False,0.44981,log_annual_income,log_total_outflow,mean_tx_amount,0
C101672,0.0444,Routine,0.3982,0,8,False,0.560528,log_total_outflow,max_tx_amount,log_pix_outflow,-1
C101670,0.0444,Routine,0.4035,0,9,False,0.453053,log_annual_income,log_total_outflow,max_tx_amount,-1
C101295,0.0444,Routine,0.4418,0,5,False,0.521637,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101666,0.0444,Routine,0.4701,0,4,False,0.480214,log_total_outflow,log_annual_income,max_tx_amount,0
C101298,0.0444,Routine,0.4872,0,8,False,0.534442,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101174,0.0444,Routine,0.4141,0,7,False,0.424081,log_annual_income,log_total_outflow,fraction_weekend_activity,-1
C101206,0.0444,Routine,0.4851,0,5,False,0.478637,log_total_outflow,log_pix_outflow,fraction_night_activity,-1
C101683,0.0444,Routine,0.3782,1,12,False,0.463242,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101550,0.0444,Routine,0.5685,1,7,False,0.487234,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101556,0.0444,Routine,0.5006,0,10,False,0.502487,log_total_outflow,log_pix_outflow,mean_tx_amount,-1
C101560,0.0444,Routine,0.5365,0,8,False,0.455008,log_annual_income,log_pix_in,max_tx_amount,-1
C101565,0.0444,Routine,0.4589,0,9,False,0.410243,log_annual_income,log_pix_outflow,log_total_outflow,-1
C101233,0.0444,Routine,0.4634,0,3,False,0.459184,log_total_outflow,log_annual_income,fraction_high_mcc,0
C101229,0.0444,Routine,0.4523,0,10,False,0.421286,log_annual_income,log_total_outflow,log_pix_in,-1
C101201,0.0444,Routine,0.5565,1,12,False,0.443282,log_annual_income,age,max_txs_per_day,-1
C101241,0.0444,Routine,0.506,0,5,False,0.399126,log_annual_income,log_total_outflow,max_tx_amount,-1
C101634,0.0444,Routine,0.3732,0,13,False,0.424383,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C101214,0.0444,Routine,0.6065,0,2,False,0.539123,log_annual_income,log_total_outflow,max_tx_amount,0
C101219,0.0444,Routine,0.4404,0,10,False,0.417217,log_annual_income,log_total_outflow,age,-1
C101684,0.0444,Routine,0.506,1,11,False,0.401073,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102358,0.0444,Routine,0.6293,0,7,False,0.502542,log_total_outflow,log_annual_income,fraction_cross_border,-1
C100430,0.0444,Routine,0.5533,0,8,False,0.41821,log_annual_income,log_total_outflow,max_tx_amount,-1
C102365,0.0444,Routine,0.41,0,8,False,0.426096,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100448,0.0444,Routine,0.5344,0,10,False,0.41244,log_annual_income,log_total_outflow,fraction_weekend_activity,-1
C102366,0.0444,Routine,0.5077,0,13,False,0.424015,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100446,0.0444,Routine,0.5236,1,7,False,0.405639,log_annual_income,log_total_outflow,fraction_cross_border,-1
C100442,0.0444,Routine,0.5069,1,9,False,0.462932,log_annual_income,fraction_weekend_activity,max_txs_per_day,-1
C100164,0.0444,Routine,0.4149,1,10,False,0.418549,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102201,0.0444,Routine,0.5014,0,12,False,0.403727,log_annual_income,max_tx_amount,fraction_night_activity,-1
C102187,0.0444,Routine,0.5908,4,10,False,0.47164,log_total_outflow,max_tx_amount,log_annual_income,-1
C101810,0.0444,Routine,0.6037,0,4,False,0.505127,log_annual_income,log_total_outflow,log_pix_outflow,0
C100200,0.0444,Routine,0.382,0,5,False,0.474595,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100935,0.0444,Routine,0.4328,0,12,False,0.473824,log_annual_income,log_pix_outflow,mean_merchant_chargeback,-1
C101822,0.0444,Routine,0.4606,1,5,False,0.396947,log_annual_income,log_total_outflow,max_tx_amount,-1
C101827,0.0444,Routine,0.474,1,7,False,0.404119,log_total_outflow,log_annual_income,max_tx_amount,-1
C100960,0.0444,Routine,0.474,1,3,False,0.508281,log_annual_income,log_total_outflow,max_tx_amount,0
C101319,0.0444,Routine,0.535,0,9,False,0.397757,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101845,0.0444,Routine,0.5928,1,5,False,0.425486,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101362,0.0444,Routine,0.4452,0,11,False,0.427599,log_annual_income,log_total_outflow,max_tx_amount,-1
C100961,0.0444,Routine,0.5217,0,13,False,0.466267,log_annual_income,log_total_outflow,iforest_anomaly_score,1
C101788,0.0444,Routine,0.5763,0,5,False,0.406205,log_annual_income,log_total_outflow,max_tx_amount,-1
C101786,0.0444,Routine,0.4769,0,7,False,0.481758,log_total_outflow,log_annual_income,log_card_outflow,-1
C101778,0.0444,Routine,0.4209,0,4,False,0.451253,log_annual_income,log_total_outflow,iforest_anomaly_score,0
C101772,0.0444,Routine,0.5591,0,13,False,0.482617,log_annual_income,log_total_outflow,max_tx_amount,1
C100947,0.0444,Routine,0.5426,0,11,False,0.446568,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100544,0.0444,Routine,0.5727,1,10,False,0.469677,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100129,0.0444,Routine,0.6024,0,9,False,0.48938,log_annual_income,max_tx_amount,count_cnp,-1
C102371,0.0444,Routine,0.3806,0,9,False,0.57862,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102145,0.0444,Routine,0.4724,0,7,False,0.425556,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102174,0.0444,Routine,0.3786,1,12,False,0.412378,log_annual_income,mean_merchant_chargeback,kyc_risk_score,-1
C102171,0.0444,Routine,0.3632,0,9,False,0.442625,log_annual_income,log_total_outflow,std_tx_amount,-1
C102168,0.0444,Routine,0.5424,0,4,False,0.484557,log_annual_income,log_total_outflow,max_txs_per_day,0
C102165,0.0444,Routine,0.5619,0,8,False,0.509513,log_annual_income,mean_tx_amount,log_total_outflow,-1
C102162,0.0444,Routine,0.3684,0,11,False,0.584402,log_annual_income,log_total_outflow,max_tx_amount,-1
C102160,0.0444,Routine,0.3731,1,8,False,0.489842,log_annual_income,mean_tx_amount,std_tx_amount,-1
C100908,0.0444,Routine,0.4971,0,4,False,0.422664,log_annual_income,log_total_outflow,max_tx_amount,0
C100907,0.0444,Routine,0.3889,0,15,False,0.450582,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100439,0.0444,Routine,0.5401,1,13,False,0.49479,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100927,0.0444,Routine,0.3647,0,1,False,0.551338,log_annual_income,log_total_outflow,kyc_risk_score,0
C102377,0.0444,Routine,0.5101,0,12,False,0.44651,log_annual_income,log_total_outflow,fraction_cross_border,-1
C100911,0.0444,Routine,0.3866,0,7,False,0.416645,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101869,0.0444,Routine,0.4541,0,7,False,0.391759,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C101868,0.0444,Routine,0.4903,0,11,True,0.495737,log_annual_income,fraction_weekend_activity,log_total_outflow,1
C101880,0.0444,Routine,0.3894,0,3,False,0.438484,log_total_outflow,max_tx_amount,log_annual_income,0
C101879,0.0444,Routine,0.4211,0,9,False,0.452006,log_annual_income,mean_merchant_chargeback,log_total_outflow,-1
C100176,0.0444,Routine,0.6375,1,10,False,0.489101,log_annual_income,log_total_outflow,max_tx_amount,-1
C100471,0.0444,Routine,0.4127,0,8,False,0.401735,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100465,0.0444,Routine,0.6039,1,10,False,0.451836,log_annual_income,fraction_weekend_activity,max_txs_per_day,-1
C100455,0.0444,Routine,0.4217,1,7,False,0.411714,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100192,0.0444,Routine,0.3938,0,9,False,0.467639,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101855,0.0444,Routine,0.5019,0,8,False,0.39747,log_annual_income,log_total_outflow,max_tx_amount,-1
C102209,0.0444,Routine,0.6345,1,8,False,0.509071,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100379,0.0444,Routine,0.4578,0,5,False,0.45924,log_annual_income,log_total_outflow,age,-1
C102349,0.0444,Routine,0.4433,0,1,False,0.436682,log_annual_income,log_total_outflow,fraction_high_mcc,0
C101034,0.0444,Routine,0.4407,0,9,False,0.453895,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101032,0.0444,Routine,0.3736,0,5,False,0.446319,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101031,0.0444,Routine,0.3984,0,8,False,0.489338,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102350,0.0444,Routine,0.553,1,7,False,0.472768,log_annual_income,log_total_outflow,max_tx_amount,-1
C102351,0.0444,Routine,0.4239,0,10,False,0.423972,log_annual_income,log_total_outflow,max_tx_amount,-1
C101049,0.0444,Routine,0.403,0,4,False,0.440814,log_annual_income,log_total_outflow,max_tx_amount,0
C101044,0.0444,Routine,0.4219,0,5,False,0.42251,log_annual_income,log_total_outflow,max_tx_amount,-1
C101040,0.0444,Routine,0.5621,0,5,False,0.444713,log_total_outflow,log_annual_income,count_wire_sent,-1
C101373,0.0444,Routine,0.4651,0,9,False,0.448772,log_annual_income,log_total_outflow,fraction_weekend_activity,-1
C101013,0.0444,Routine,0.3792,0,11,False,0.504608,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101004,0.0444,Routine,0.3798,0,9,False,0.40942,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101002,0.0444,Routine,0.5801,1,10,False,0.39681,log_annual_income,log_total_outflow,age,-1
C100996,0.0444,Routine,0.4356,0,5,False,0.418392,log_total_outflow,log_annual_income,log_card_outflow,-1
C101767,0.0444,Routine,0.6316,0,7,False,0.395031,log_total_outflow,log_annual_income,log_card_outflow,-1
C101020,0.0444,Routine,0.5193,1,7,False,0.462474,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102239,0.0444,Routine,0.4071,0,8,False,0.392503,log_annual_income,log_total_outflow,max_tx_amount,-1
C102237,0.0444,Routine,0.5116,0,13,False,0.400697,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C102337,0.0444,Routine,0.5372,0,7,False,0.390101,log_annual_income,log_total_outflow,max_txs_per_day,-1
C102229,0.0444,Routine,0.3948,1,4,False,0.507679,log_annual_income,log_total_outflow,mean_tx_amount,0
C102223,0.0444,Routine,0.6231,1,13,False,0.394585,log_annual_income,log_total_outflow,kyc_risk_score,1
C100339,0.0444,Routine,0.5841,0,7,False,0.441599,log_total_outflow,log_annual_income,log_card_outflow,-1
C100218,0.0444,Routine,0.5137,0,5,False,0.481533,log_annual_income,log_total_outflow,max_tx_amount,-1
C101375,0.0444,Routine,0.4411,0,3,False,0.468136,log_annual_income,log_total_outflow,fraction_night_activity,0
C100972,0.0444,Routine,0.4761,0,4,False,0.410916,log_annual_income,log_total_outflow,mean_merchant_chargeback,0
C101793,0.0444,Routine,0.4276,0,11,False,0.39739,log_total_outflow,log_annual_income,max_tx_amount,-1
C100992,0.0444,Routine,0.5932,1,10,False,0.45473,log_annual_income,log_total_outflow,max_tx_amount,-1
C100991,0.0444,Routine,0.5929,1,9,False,0.441262,log_annual_income,log_total_outflow,max_tx_amount,-1
C100986,0.0444,Routine,0.4424,1,8,False,0.421754,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101804,0.0444,Routine,0.427,0,9,False,0.426969,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101802,0.0444,Routine,0.4096,0,7,False,0.430472,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101801,0.0444,Routine,0.5189,0,9,False,0.486355,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101800,0.0444,Routine,0.6051,0,8,False,0.382118,log_annual_income,fraction_night_activity,log_pix_in,-1
C101798,0.0444,Routine,0.5007,1,8,False,0.515236,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101794,0.0444,Routine,0.503,1,8,False,0.447361,log_annual_income,log_total_outflow,fraction_cross_border,-1
C102347,0.0444,Routine,0.5273,1,12,False,0.444096,log_annual_income,age,mean_merchant_chargeback,-1
C100393,0.0444,Routine,0.3658,0,11,True,0.50786,log_annual_income,log_total_outflow,log_pix_outflow,1
C100391,0.0444,Routine,0.404,0,8,False,0.403968,log_annual_income,log_total_outflow,std_tx_amount,-1
C100385,0.0444,Routine,0.6142,0,7,False,0.407958,log_annual_income,log_total_outflow,age,-1
C101361,0.0444,Routine,0.3925,0,2,False,0.405269,log_annual_income,log_total_outflow,age,0
C100407,0.0444,Routine,0.5244,1,10,False,0.432381,log_annual_income,log_total_outflow,max_tx_amount,-1
C100405,0.0444,Routine,0.4016,0,9,False,0.500363,log_annual_income,log_total_outflow,log_card_outflow,-1
C100360,0.0444,Routine,0.4628,1,11,False,0.514126,log_total_outflow,max_tx_amount,log_annual_income,-1
C100357,0.0444,Routine,0.5665,0,12,False,0.41928,log_total_outflow,log_pix_outflow,log_annual_income,-1
C100355,0.0444,Routine,0.414,0,7,False,0.405276,log_annual_income,log_total_outflow,log_pix_in,-1
C100415,0.0444,Routine,0.5854,1,12,False,0.448766,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102214,0.0444,Routine,0.581,0,4,False,0.431188,log_annual_income,log_total_outflow,max_txs_per_day,0
C102346,0.0444,Routine,0.4432,1,7,False,0.404034,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C100394,0.0444,Routine,0.3618,0,9,False,0.386649,log_annual_income,log_total_outflow,log_card_outflow,-1
C100017,0.0395,Routine,0.311,0,4,False,0.438237,log_total_outflow,max_tx_amount,log_annual_income,0
C100029,0.0395,Routine,0.3557,0,11,False,0.453372,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102450,0.0395,Routine,0.3151,0,8,False,0.411089,log_annual_income,log_total_outflow,max_tx_amount,-1
C102474,0.0395,Routine,0.2956,0,15,True,0.446282,log_annual_income,log_total_outflow,max_tx_amount,1
C102419,0.0395,Routine,0.3336,0,11,False,0.440018,log_total_outflow,log_annual_income,max_tx_amount,-1
C101326,0.0395,Routine,0.3014,0,12,True,0.434864,log_annual_income,log_total_outflow,std_tx_amount,1
C102357,0.0395,Routine,0.3218,0,9,False,0.468025,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101359,0.0395,Routine,0.3508,0,8,False,0.450421,log_annual_income,log_total_outflow,max_tx_amount,-1
C101363,0.0395,Routine,0.3013,0,4,False,0.472243,log_annual_income,log_total_outflow,log_pix_outflow,0
C101367,0.0395,Routine,0.3223,0,8,False,0.438886,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102343,0.0395,Routine,0.3029,0,4,False,0.49573,log_total_outflow,max_tx_amount,log_pix_outflow,0
C101535,0.0395,Routine,0.3409,0,13,False,0.528157,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100632,0.0395,Routine,0.3138,0,12,False,0.509904,log_annual_income,log_total_outflow,max_tx_amount,-1
C100639,0.0395,Routine,0.3213,0,11,False,0.422924,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100582,0.0395,Routine,0.3273,0,11,False,0.422932,log_total_outflow,max_tx_amount,log_pix_outflow,-1
C100596,0.0395,Routine,0.3234,1,10,False,0.399904,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100713,0.0395,Routine,0.3025,0,7,False,0.445105,log_annual_income,log_total_outflow,log_card_outflow,-1
C100678,0.0395,Routine,0.3107,0,8,False,0.401272,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101986,0.0395,Routine,0.3411,0,9,False,0.519587,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102021,0.0395,Routine,0.3255,0,10,False,0.530501,log_annual_income,mean_merchant_chargeback,mean_tx_amount,-1
C102024,0.0395,Routine,0.3169,1,9,False,0.451681,log_annual_income,log_total_outflow,max_tx_amount,-1
C102047,0.0395,Routine,0.3025,0,5,False,0.416081,log_annual_income,log_total_outflow,max_tx_amount,-1
C101311,0.0395,Routine,0.3173,0,4,False,0.4565,log_annual_income,log_total_outflow,log_card_outflow,0
C101227,0.0395,Routine,0.3159,0,8,False,0.568719,log_annual_income,mean_tx_amount,log_card_outflow,-1
C101264,0.0395,Routine,0.3093,0,4,False,0.448789,log_annual_income,log_total_outflow,log_card_outflow,0
C101620,0.0395,Routine,0.3324,0,5,False,0.461735,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102308,0.0395,Routine,0.3004,0,9,False,0.449952,log_annual_income,log_total_outflow,max_tx_amount,-1
C101599,0.0395,Routine,0.3438,0,7,False,0.499695,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101260,0.0395,Routine,0.3451,0,7,False,0.434617,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101644,0.0395,Routine,0.3198,0,11,True,0.453457,log_annual_income,log_total_outflow,mean_tx_amount,1
C100283,0.0395,Routine,0.3032,1,8,False,0.493077,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101159,0.0395,Routine,0.3573,0,7,False,0.453044,log_annual_income,age,std_tx_amount,-1
C101169,0.0395,Routine,0.3214,0,11,False,0.402058,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102300,0.0395,Routine,0.3264,0,12,False,0.418077,log_annual_income,log_total_outflow,max_tx_amount,-1
C100259,0.0395,Routine,0.2969,0,8,False,0.470115,log_annual_income,log_total_outflow,max_tx_amount,-1
C100261,0.0395,Routine,0.3551,0,12,False,0.424351,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101659,0.0395,Routine,0.3254,1,10,False,0.495601,log_annual_income,mean_merchant_chargeback,log_pix_outflow,-1
C102279,0.0395,Routine,0.3193,0,8,False,0.427121,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102283,0.0395,Routine,0.3384,0,7,False,0.498069,log_total_outflow,log_annual_income,log_card_outflow,-1
C102291,0.0395,Routine,0.3589,0,8,False,0.58219,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102298,0.0395,Routine,0.3103,0,10,False,0.386884,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C101719,0.0395,Routine,0.3597,0,8,False,0.466044,log_annual_income,log_total_outflow,age,-1
C100303,0.0395,Routine,0.3261,0,8,False,0.387722,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101747,0.0395,Routine,0.3291,0,5,False,0.414807,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101133,0.0395,Routine,0.3564,0,2,False,0.52974,log_total_outflow,log_annual_income,mean_tx_amount,0
C101739,0.0395,Routine,0.3069,1,12,False,0.416362,log_annual_income,log_total_outflow,max_tx_amount,-1
C102120,0.0395,Routine,0.332,0,8,False,0.420176,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102128,0.0395,Routine,0.3365,0,9,False,0.464388,log_annual_income,log_total_outflow,std_tx_amount,-1
C102134,0.0395,Routine,0.3102,0,3,False,0.47659,log_total_outflow,log_annual_income,log_pix_outflow,0
C102141,0.0395,Routine,0.3015,0,5,False,0.446786,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100518,0.0395,Routine,0.3087,0,5,False,0.430799,log_annual_income,max_tx_amount,log_total_outflow,-1
C101981,0.0395,Routine,0.324,0,8,False,0.392293,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100552,0.0395,Routine,0.3443,1,7,False,0.439933,log_annual_income,log_total_outflow,max_txs_per_day,-1
C100557,0.0395,Routine,0.3495,0,5,False,0.422274,log_annual_income,log_total_outflow,max_tx_amount,-1
C100576,0.0395,Routine,0.3396,0,11,False,0.418621,log_annual_income,log_total_outflow,max_tx_amount,-1
C100799,0.0395,Routine,0.3099,0,8,False,0.441624,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C100771,0.0395,Routine,0.2993,0,11,False,0.545863,log_total_outflow,max_tx_amount,log_pix_outflow,-1
C102270,0.0395,Routine,0.2963,0,9,False,0.43146,log_annual_income,mean_tx_amount,std_tx_amount,-1
C102238,0.0395,Routine,0.3294,0,9,False,0.411784,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100342,0.0395,Routine,0.3325,0,4,False,0.443643,log_total_outflow,log_annual_income,max_tx_amount,0
C100998,0.0395,Routine,0.319,0,8,False,0.443702,log_annual_income,log_total_outflow,max_tx_amount,-1
C101762,0.0395,Routine,0.3171,1,8,False,0.500345,log_annual_income,log_total_outflow,max_tx_amount,-1
C101768,0.0395,Routine,0.2973,0,8,False,0.472879,log_annual_income,mean_tx_amount,fraction_night_activity,-1
C102231,0.0395,Routine,0.3213,0,5,False,0.443176,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102220,0.0395,Routine,0.3002,0,5,False,0.380229,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100390,0.0395,Routine,0.358,0,5,False,0.438546,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100402,0.0395,Routine,0.3529,1,9,False,0.426862,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100964,0.0395,Routine,0.3104,0,0,False,0.497419,log_total_outflow,max_tx_amount,log_annual_income,0
C100982,0.0395,Routine,0.3112,0,5,False,0.469588,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100985,0.0395,Routine,0.3448,0,2,False,0.476147,log_total_outflow,log_annual_income,log_pix_outflow,0
C101795,0.0395,Routine,0.3057,0,12,False,0.480808,log_annual_income,log_total_outflow,age,-1
C101815,0.0395,Routine,0.3109,1,12,False,0.522672,log_annual_income,log_total_outflow,max_tx_amount,-1
C100946,0.0395,Routine,0.3327,0,5,False,0.427676,log_annual_income,log_total_outflow,log_card_outflow,-1
C100954,0.0395,Routine,0.3581,1,5,False,0.403729,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100956,0.0395,Routine,0.3164,0,8,False,0.426162,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100537,0.0395,Routine,0.3409,0,5,False,0.505169,log_annual_income,log_total_outflow,age,-1
C100543,0.0395,Routine,0.3546,0,5,False,0.451705,log_annual_income,log_total_outflow,max_tx_amount,-1
C100503,0.0395,Routine,0.3351,0,5,False,0.380729,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100508,0.0395,Routine,0.3308,0,2,False,0.448597,log_annual_income,log_total_outflow,max_tx_amount,0
C101892,0.0395,Routine,0.3408,0,5,False,0.461643,log_annual_income,log_total_outflow,max_tx_amount,-1
C101909,0.0395,Routine,0.3119,0,9,False,0.423024,log_annual_income,log_total_outflow,max_tx_amount,-1
C101917,0.0395,Routine,0.3389,0,8,False,0.407327,log_annual_income,log_total_outflow,age,-1
C100836,0.0395,Routine,0.3372,1,8,False,0.484383,log_annual_income,log_total_outflow,kyc_risk_score,-1
C100522,0.0395,Routine,0.3319,0,8,False,0.438028,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102197,0.0395,Routine,0.3244,0,4,False,0.46761,log_total_outflow,log_annual_income,max_tx_amount,0
C101885,0.0395,Routine,0.3035,0,7,False,0.447637,log_total_outflow,max_tx_amount,mean_tx_amount,-1
C100473,0.0395,Routine,0.3364,1,10,False,0.431624,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100429,0.0395,Routine,0.3511,0,8,False,0.426034,log_annual_income,log_total_outflow,max_tx_amount,-1
C100921,0.0395,Routine,0.3014,0,3,False,0.443256,log_annual_income,log_total_outflow,max_tx_amount,0
C100928,0.0395,Routine,0.3459,0,8,False,0.545171,log_annual_income,log_total_outflow,fraction_weekend_activity,-1
C101866,0.0395,Routine,0.3205,0,11,False,0.410148,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102159,0.0395,Routine,0.3202,0,5,False,0.505564,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102169,0.0395,Routine,0.3343,0,5,False,0.430063,log_total_outflow,log_annual_income,log_pix_outflow,-1
C100909,0.0395,Routine,0.3075,0,11,False,0.48271,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101503,0.0395,Routine,0.3324,0,11,False,0.444571,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100135,0.0395,Routine,0.3204,0,11,False,0.437639,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100141,0.0395,Routine,0.3483,0,10,False,0.457169,log_annual_income,mean_merchant_chargeback,kyc_risk_score,-1
C100158,0.0395,Routine,0.3116,0,8,False,0.562536,log_annual_income,log_total_outflow,max_tx_amount,-1
C101439,0.0395,Routine,0.3011,0,7,False,0.467142,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101397,0.0395,Routine,0.3103,0,8,False,0.388306,log_annual_income,fraction_night_activity,mean_merchant_chargeback,-1
C102078,0.0395,Routine,0.3292,0,5,False,0.433454,log_total_outflow,log_annual_income,max_tx_amount,-1
C100719,0.0395,Routine,0.3195,0,4,False,0.382053,log_annual_income,log_total_outflow,age,0
C100694,0.0395,Routine,0.3312,0,5,False,0.442798,log_annual_income,log_total_outflow,age,-1
C100665,0.0395,Routine,0.3598,0,8,False,0.394485,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100095,0.0395,Routine,0.2978,1,7,False,0.414963,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100049,0.0395,Routine,0.3042,1,9,False,0.413799,log_annual_income,log_total_outflow,log_pix_in,-1
C102485,0.0395,Routine,0.3532,0,9,False,0.455856,log_total_outflow,max_tx_amount,log_annual_income,-1
C101442,0.0395,Routine,0.3211,0,8,False,0.446968,log_total_outflow,max_tx_amount,log_annual_income,-1
C101453,0.0395,Routine,0.3174,0,0,False,0.460779,log_annual_income,log_total_outflow,max_tx_amount,0
C102499,0.0068,Routine,0.1926,0,8,False,0.447858,log_annual_income,log_total_outflow,max_tx_amount,-1
C102498,0.0068,Routine,0.199,0,8,False,0.416772,log_annual_income,log_total_outflow,max_tx_amount,-1
C102492,0.0068,Routine,0.2516,0,11,False,0.444477,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100000,0.0068,Routine,0.1594,0,9,False,0.417325,log_annual_income,log_total_outflow,max_tx_amount,-1
C101462,0.0068,Routine,0.2376,0,5,False,0.43916,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100010,0.0068,Routine,0.2501,0,4,False,0.51875,log_annual_income,log_total_outflow,log_card_outflow,0
C100070,0.0068,Routine,0.1394,0,8,False,0.392569,log_annual_income,log_total_outflow,max_tx_amount,-1
C100078,0.0068,Routine,0.285,1,12,False,0.438182,log_annual_income,log_total_outflow,max_tx_amount,-1
C100207,0.0068,Routine,0.1913,0,4,False,0.430092,log_annual_income,log_total_outflow,max_tx_amount,0
C100211,0.0068,Routine,0.2219,0,9,False,0.399991,log_annual_income,log_total_outflow,log_card_outflow,-1
C101345,0.0068,Routine,0.2207,0,3,False,0.429153,log_annual_income,log_total_outflow,log_pix_outflow,0
