customer_id,triggered_rules,total_score,escalation_band,hard_alert_flag
C102125,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101643,R02_LOW|R03_LOW|R04|R07|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101160,R02_LOW|R03_HIGH|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101091,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102447,R02_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101033,R02_LOW|R03_LOW|R04|R05_VPN|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101920,R02_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101187,R02_LOW|R03_HIGH|R04|R06|R18|R20,11,Tier 1 — SAR immediate,False
C101889,R02_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101537,R02_LOW|R03_HIGH|R04|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101476,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100257,R02_LOW|R04|R05_VPN|R10|R11|R17|R20,11,Tier 1 — SAR immediate,False
C102417,R02_LOW|R03_LOW|R04|R11|R18|R19|R20,11,Tier 1 — SAR immediate,False
C101844,R02_LOW|R09|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101315,R02_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101592,R02_LOW|R03_LOW|R04|R05_VPN|R06|R17|R20,11,Tier 1 — SAR immediate,False
C100273,R02_LOW|R03_HIGH|R05_VPN|R11|R15|R20,11,Tier 1 — SAR immediate,False
C100777,R02_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102321,R02_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101681,R02_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100314,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102117,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100332,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100053,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102222,R02_LOW|R03_HIGH|R04|R11|R17|R20,11,Tier 1 — SAR immediate,False
C102180,R02_LOW|R04|R06|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100620,R02_LOW|R03_HIGH|R04|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100130,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102397,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102050,R02_LOW|R03_LOW|R09|R10|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100642,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100923,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101867,R02_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101210,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100889,R02_LOW|R03_HIGH|R04|R10|R11|R20,11,Tier 1 — SAR immediate,False
C101249,R02_LOW|R03_LOW|R04|R05_VPN|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101281,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100071,R02_LOW|R03_LOW|R04|R11|R18|R19|R20,11,Tier 1 — SAR immediate,False
C101395,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102457,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100104,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100945,R02_LOW|R03_HIGH|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101105,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101014,R02_LOW|R03_LOW|R05_TOR|R11|R15|R17|R20,11,Tier 1 — SAR immediate,False
C100937,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101170,R02_LOW|R03_HIGH|R06|R10|R11|R17|R20,11,Tier 1 — SAR immediate,False
C102163,R02_LOW|R03_HIGH|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100934,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102353,R02_LOW|R03_LOW|R04|R05_VPN|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100652,R02_LOW|R03_LOW|R04|R10|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102131,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101684,R02_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101203,R02_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101728,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101706,R02_LOW|R03_HIGH|R11|R17|R18|R19|R20,11,Tier 1 — SAR immediate,False
C101435,R02_LOW|R06|R07|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100179,R02_LOW|R03_LOW|R05_TOR|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101370,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101541,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100867,R02_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100905,R02_LOW|R03_LOW|R04|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101576,R02_LOW|R03_HIGH|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100680,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100930,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100638,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101980,R03_HIGH|R05_VPN|R10|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100409,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102193,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100009,R03_HIGH|R04|R10|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101120,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100456,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101346,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100759,R03_HIGH|R04|R10|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100175,R03_HIGH|R04|R05_VPN|R11|R20,11,Tier 1 — SAR immediate,False
C102478,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100268,R03_HIGH|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100245,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100753,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101968,R03_HIGH|R05_VPN|R11|R18|R19|R20,11,Tier 1 — SAR immediate,False
C100666,R03_HIGH|R11|R15|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102006,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100712,R03_HIGH|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100220,R03_HIGH|R05_TOR|R11|R17|R18|R20,11,Tier 1 — SAR immediate,False
C100421,R03_HIGH|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100877,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102422,R03_HIGH|R05_VPN|R11|R18|R19|R20,11,Tier 1 — SAR immediate,False
C100191,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101135,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102341,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100382,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101325,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102382,R03_HIGH|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100649,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100567,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101907,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100535,R03_HIGH|R04|R05_VPN|R11|R20,11,Tier 1 — SAR immediate,False
C101292,R03_HIGH|R04|R05_TOR|R17|R20,11,Tier 1 — SAR immediate,False
C102470,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101790,R03_HIGH|R04|R11|R17|R18|R20,11,Tier 1 — SAR immediate,False
C101039,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100993,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102127,R03_HIGH|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101042,R03_HIGH|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100434,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101338,R03_HIGH|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102267,R03_HIGH|R04|R05_VPN|R11|R20,11,Tier 1 — SAR immediate,False
C101290,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100040,R03_HIGH|R04|R05_VPN|R11|R20,11,Tier 1 — SAR immediate,False
C101504,R03_HIGH|R04|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101639,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102399,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102472,R03_LOW|R05_VPN|R11|R15|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102269,R03_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100892,R03_LOW|R05_VPN|R11|R15|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102355,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101898,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100513,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100380,R03_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100077,R03_LOW|R04|R06|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100697,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101409,R03_LOW|R04|R06|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100846,R03_LOW|R04|R11|R17|R18|R19|R20,11,Tier 1 — SAR immediate,False
C101876,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101489,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101888,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101237,R03_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C102135,R03_LOW|R05_TOR|R11|R17|R18|R19|R20,11,Tier 1 — SAR immediate,False
C102289,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101735,R03_LOW|R04|R05_VPN|R11|R17|R18|R20,11,Tier 1 — SAR immediate,False
C100036,R03_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C102150,R03_LOW|R05_VPN|R09|R10|R11|R17|R20,11,Tier 1 — SAR immediate,False
C101377,R03_LOW|R04|R11|R15|R19|R20,11,Tier 1 — SAR immediate,False
C100882,R03_LOW|R04|R07|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100669,R03_LOW|R04|R11|R14|R19|R20,11,Tier 1 — SAR immediate,False
C100598,R03_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100605,R03_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100641,R03_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100367,R03_LOW|R04|R11|R17|R18|R19|R20,11,Tier 1 — SAR immediate,False
C100225,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100345,R03_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101175,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100173,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101246,R03_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102316,R03_LOW|R04|R05_TOR|R11|R17|R20,11,Tier 1 — SAR immediate,False
C100161,R03_LOW|R04|R10|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101766,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101694,R03_LOW|R04|R05_VPN|R11|R17|R18|R20,11,Tier 1 — SAR immediate,False
C100360,R03_LOW|R05_VPN|R11|R14|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100486,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101006,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100657,R03_LOW|R04|R11|R17|R18|R19|R20,11,Tier 1 — SAR immediate,False
C100006,R03_LOW|R04|R05_VPN|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101199,R03_LOW|R05_TOR|R11|R17|R18|R19|R20,11,Tier 1 — SAR immediate,False
C102480,R04|R07|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100135,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100743,R04|R05_TOR|R11|R15|R20,11,Tier 1 — SAR immediate,False
C102255,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100443,R04|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100201,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102390,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101362,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101503,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100013,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101107,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100459,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101302,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101078,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100947,R04|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101807,R04|R11|R14|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101016,R04|R05_TOR|R10|R11|R17|R20,11,Tier 1 — SAR immediate,False
C102492,R04|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100113,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101705,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100348,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100337,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101866,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100909,R04|R11|R14|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102344,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100863,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101597,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101793,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101649,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101256,R04|R11|R15|R18|R19|R20,11,Tier 1 — SAR immediate,False
C101013,R04|R05_VPN|R10|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101664,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101635,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100771,R04|R05_VPN|R11|R18|R19|R20,11,Tier 1 — SAR immediate,False
C101417,R04|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100576,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C102419,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100727,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100029,R04|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102448,R04|R05_VPN|R10|R11|R19|R20,11,Tier 1 — SAR immediate,False
C100896,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101691,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100639,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101169,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100959,R04|R05_TOR|R11|R19|R20,11,Tier 1 — SAR immediate,False
C101575,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102013,R04|R06|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101860,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C100022,R04|R05_VPN|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101581,R05_TOR|R07|R11|R17|R19|R20,11,Tier 1 — SAR immediate,False
C102162,R05_TOR|R11|R14|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101523,R05_TOR|R11|R15|R17|R19|R20,11,Tier 1 — SAR immediate,False
C101582,R03_LOW|R05_TOR|R08|R11|R17|R19|R20,10,Tier 1 — Hard alert,True
C100099,R02_LOW|R04|R08|R10|R11|R19|R20,10,Tier 1 — Hard alert,True
C100939,R02_HIGH|R03_LOW|R04|R19|R20,10,Tier 1 — SAR immediate,False
C100603,R02_LOW|R04|R05_TOR|R11|R20,10,Tier 1 — SAR immediate,False
C101824,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100795,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101823,R02_LOW|R03_HIGH|R05_TOR|R11|R20,10,Tier 1 — SAR immediate,False
C101358,R02_LOW|R03_HIGH|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101102,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100292,R02_LOW|R03_LOW|R05_VPN|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102435,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101178,R02_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101293,R02_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100504,R02_LOW|R03_HIGH|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102392,R02_LOW|R03_LOW|R05_VPN|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101519,R02_LOW|R03_LOW|R07|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100181,R02_LOW|R03_HIGH|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101371,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101731,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100128,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100280,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100407,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100992,R02_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101185,R02_LOW|R03_LOW|R05_VPN|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101035,R02_LOW|R03_HIGH|R04|R11|R20,10,Tier 1 — SAR immediate,False
C101865,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100084,R02_LOW|R03_LOW|R05_VPN|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101984,R02_LOW|R06|R11|R15|R19|R20,10,Tier 1 — SAR immediate,False
C101323,R02_LOW|R03_LOW|R05_VPN|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100544,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100502,R02_LOW|R03_LOW|R04|R05_VPN|R11|R20,10,Tier 1 — SAR immediate,False
C102146,R02_LOW|R03_HIGH|R04|R19|R20,10,Tier 1 — SAR immediate,False
C101158,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100248,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101482,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101675,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102247,R02_LOW|R03_HIGH|R04|R11|R20,10,Tier 1 — SAR immediate,False
C100229,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100164,R02_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102333,R02_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101389,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101123,R02_LOW|R04|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101427,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102306,R02_LOW|R03_LOW|R05_TOR|R06|R11|R20,10,Tier 1 — SAR immediate,False
C101384,R02_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100978,R02_LOW|R03_HIGH|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100722,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102336,R02_LOW|R03_LOW|R04|R05_VPN|R11|R20,10,Tier 1 — SAR immediate,False
C102345,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101023,R02_LOW|R03_HIGH|R04|R11|R20,10,Tier 1 — SAR immediate,False
C101273,R02_LOW|R03_HIGH|R04|R11|R20,10,Tier 1 — SAR immediate,False
C101085,R02_LOW|R04|R05_TOR|R11|R20,10,Tier 1 — SAR immediate,False
C102370,R02_LOW|R03_LOW|R04|R05_VPN|R11|R20,10,Tier 1 — SAR immediate,False
C101036,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102259,R02_LOW|R04|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102446,R02_LOW|R03_HIGH|R05_VPN|R11|R18|R20,10,Tier 1 — SAR immediate,False
C102414,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102070,R02_LOW|R03_HIGH|R04|R11|R20,10,Tier 1 — SAR immediate,False
C101782,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102187,R02_LOW|R09|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102063,R02_LOW|R03_HIGH|R04|R11|R20,10,Tier 1 — SAR immediate,False
C102388,R02_LOW|R03_LOW|R04|R06|R11|R20,10,Tier 1 — SAR immediate,False
C101930,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101067,R02_LOW|R11|R15|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C102032,R02_LOW|R05_VPN|R11|R14|R17|R18|R20,10,Tier 1 — SAR immediate,False
C102264,R02_LOW|R03_HIGH|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100176,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100065,R02_LOW|R03_LOW|R09|R10|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101961,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100478,R02_LOW|R03_HIGH|R11|R15|R17|R20,10,Tier 1 — SAR immediate,False
C100755,R02_LOW|R03_HIGH|R07|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102373,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101659,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100596,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100778,R02_LOW|R05_VPN|R10|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102265,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101839,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100465,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100893,R02_LOW|R03_LOW|R05_TOR|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101543,R02_LOW|R03_LOW|R04|R10|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100484,R02_LOW|R03_HIGH|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101470,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101607,R02_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102463,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101002,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100924,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102173,R02_LOW|R03_LOW|R05_VPN|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100868,R02_LOW|R09|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100944,R02_LOW|R03_HIGH|R05_TOR|R19|R20,10,Tier 1 — SAR immediate,False
C101608,R02_LOW|R05_VPN|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C102430,R02_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
